,timetweet,isitweet,id,name,label,cleantweet
4650,2021-03-24 1:54:13,b'@RAMBAKSUB Semprot pake vaksin biar wangi',1.374540020099412e+18,kiyyowoh,netral,semprot pake vaksin biar wangi
4651,2021-03-24 1:54:03,b'Nama penerima sertifikat vaksin harus sesuai paspor? Cek faktanya! https://t.co/koqmhGiJgq https://t.co/fyStc0jmw4',1.3745399780221335e+18,berita_hukum,netral,nama terima sertifikat vaksin sesuai paspor cek fakta
4652,2021-03-24 1:53:59,"b'@eLFathir_ SJW ""ANTI VAKSIN WANNABE"" and ""ANTI NYINYIR""\n\nTaekkk lah kau @Dhandy_Laksono!! https://t.co/MjNnDoa3Wc'",1.3745399634762424e+18,hvebeenthere,negatif,sjw anti vaksin wannabe and anti nyinyir ntaekkk kau
4653,2021-03-24 1:53:49,"b'@FPKSDPRRI ; Pemerintah Jangan Andalkan Vaksin Impor. Mestinya Segera Wujudkan Vaksin Produksi Dalam Negri spt Vaksin Merah Putih Itu. Apalagi masih terngiang-ngiang visi Presiden @jokowi ; Cintai Produksi Dalam Negeri, Benci Produk Asing.  https://t.co/GfssvA51gT'",1.3745399221750003e+18,hnurwahid,netral,perintah andal vaksin impor mesti wujud vaksin produksi negri spt vaksin merah putih ngiang ngiang visi presiden cinta produksi negeri benci produk asing
4654,2021-03-24 1:53:26,b'@prastow @msaid_didu Efek dari di vaksin kali ya? Tong sampah...',1.374539825341104e+18,dhannykurniaw12,negatif,efek vaksin kali tong sampah
4655,2021-03-24 1:53:24,b'lebih sehat mana Vaksin yang isunya mengandung zat babi...atau kencing onta dan susu onta...tanya tolong di jawab dengan nalar bukan dengan ayat \ngambar hanya pemanis...\nGe: enakan sprite dari pada uyuu onta...peminum susu dan kencing onta punya otak sama kek onta juga https://t.co/N98TemLKm8',1.3745398176486807e+18,johnlie81,negatif,sehat vaksin isu kandung zat babi kencing onta susu onta tolong nalar ayat ngambar man nge enak sprite uyuu onta minum susu kencing onta otak kek onta
4656,2021-03-24 1:52:57,"b'#SahabatBawaslu, Bawaslu RI menggelar pemberian vaksin (vaksinasi) covid-19 bagi seluruh pegawai, pada Selasa (23/3/2021). Sekretaris Jenderal (Sekjen) Bawaslu Gunawan Suswantoro mengatakan vaksinasi covid-19 merupakan upaya efektif untuk memulihkan kesehatan dan juga https://t.co/g06959tGJH'",1.3745397008164168e+18,bawaslukotacrb,netral,sahabatbawaslu bawaslu gelar beri vaksin vaksinasi covid pegawai selasa sekretaris jenderal sekjen bawaslu gunawan suswantoro vaksinasi covid upaya efektif pulih sehat
4657,2021-03-24 1:52:45,"b'Sushi mitra, udah tau blom? kalo pemerintah minta para penerima vaksin covid-19 yang dapet sertivikat bukti sudah vaksinasi, buat gak mengunggah di media sosial mengenai beritanya. Soalnya di dalam sertivikat itu ada data pribadi QR kode yang bisa dipindai loh #WADUHAPAANSIH https://t.co/BNcy5eUyvA'",1.3745396509587292e+18,radiosushifm,netral,sushi mitra udah tau blom kalo perintah terima vaksin covid dapet sertivikat bukti vaksinasi gak unggah media sosial berita sertivikat data pribadi kode pindai loh waduhapaansih
4658,2021-03-24 1:52:37,b'Semoga di dalam tubuhnya vaksin tidak kelahi. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/iI1B3fdLOC',1.3745396178655887e+18,SidiBobyLukman,netral,moga tubuh vaksin tidak kelahi
4659,2021-03-24 1:52:32,b'@Partono_ADjem siap gak vaksin. gak ngajak2 jg',1.3745395969234657e+18,Nina123Nining,netral,gak vaksin gak ngajak
4660,2021-03-24 1:52:20,"b""@anakserapung @msaid_didu Imsyak itu ngasih tau sebelum subuh .. tau fungsi hp ? biar subuh hidup. Ada yg sdh di vaksin pake duit rakyat tp omongannya msh gk lancar, bo'ong mulu, nipu mulu .. kalo liat org lain bs beramal ngajak beramal ibadah dg rezki halal yg Allah beri, jgn ngiri bung \xf0\x9f\xa4\x91""",1.374539545836888e+18,SyukurAyub,netral,imsyak ngasih tau subuh tau fungsi biar subuh hidup sdh vaksin pake duit rakyat omong msh lancar ong mulu nipu mulu kalo liat org amal ngajak amal ibadah rezki halal allah jgn ngiri
4661,2021-03-24 1:52:08,"b'RT @unggarabakti: Dengan memesan vaksin ini, PTFI berharap agar bisa membantu pemerintah dalam mecegah penyebaran pandemi dan agar herd imm\xe2\x80\xa6'",1.3745394965034803e+18,PetroSudiro,netral,mes vaksin ptfi harap bantu perintah mecegah sebar pandemi herd imm
4662,2021-03-24 1:52:07,b'RT @unggarabakti: Freeport telah memesan 60ribu vaksin sinovac untuk karyawan dan keluarganya di area jobsite',1.3745394916212777e+18,PetroSudiro,netral,freeport mes ribu vaksin sinovac karyawan keluarga area jobsite
4663,2021-03-24 1:52:04,b'Bacot SJW kayak Dandy ini perlu diapain ya...? begitu ada undangan suntik vaksin ....eh datang dan mau divaksin. https://t.co/DSrBKN37ro',1.374539480149848e+18,CopySalsabila,negatif,bacot sjw kayak dandy diapain undang suntik vaksin vaksin
4664,2021-03-24 1:52:00,b'Sudah vaksin 2x.\nSehat sehat sehat!!! https://t.co/4mmumrkNpM',1.3745394639305196e+18,paksiraras,positif,vaksin nsehat sehat sehat
4665,2021-03-24 1:51:52,b'@danrem @MurtadhaOne1 @Dandhy_Laksono @dewanpers Ikutan vaksin juga Dand?',1.3745394301369303e+18,Petromakstrong,netral,ikut vaksin dand
4666,2021-03-24 1:51:33,b'Penghormatan Angela Merkel Kepada Ilmuwan Keturunan Turki Penemu Vaksin Covid https://t.co/Z1BC14L0T1 https://t.co/nWH8arbhFC',1.3745393520558367e+18,_winnersss,netral,hormat angela merkel ilmuwan turun turki temu vaksin covid
4667,2021-03-24 1:51:14,b'@jokowi Sukses pak. Semoga PT Biofarma (Persero) segera bisa memproduksi dan mendistribusi vaksin karya anak bangsa sendiri.',1.3745392716090204e+18,prayogo_prayoga,netral,sukses moga biofarma persero produksi distribusi vaksin karya anak bangsa
4668,2021-03-24 1:50:27,b'RT @NinjaCir3ng: 5.\n\nWong yg ribut2 nolak Vaksin kemaren aja pas ditawarin jadwal Vaksin langsung GERCEP \xf0\x9f\xa4\xaa\n\nKarena mereka sadar klo kebanya\xe2\x80\xa6',1.3745390743174223e+18,kutang_bolong,netral,nwong ribut nolak vaksin kemaren aja pas ditawarin jadwal vaksin langsung gercep nkarena sadar klo kebanya
4669,2021-03-24 1:50:23,b'ini kan data anggota AJI yg akan vaksin. Kok bs nyebar yak??? https://t.co/DBSBcG7zJq',1.374539057129091e+18,KiriItuTanda,netral,data anggota aji vaksin nyebar yak
4670,2021-03-24 1:50:06,b'TUHKAN SATU SKS DISURUH BELAJAR SENDIRI YA ALLAH\xf0\x9f\xa5\xb2 tapi ibunya mau vaksin sih.. cuma ya biasanya disuruh tanya sampe ditanya-tanyain\xf0\x9f\xa5\xb2',1.3745389863041516e+18,arjuyeona,netral,tuhkan sks suruh ajar allah ibu vaksin sih suruh sampe tanyain
4671,2021-03-24 1:50:05,"b'RT @501Awani: Di peringkat global, 459 juta dos vaksin sudah diedarkan, tetapi 76 peratus daripadanya hanya berada dalam kalangan 10 negara\xe2\x80\xa6'",1.3745389804656435e+18,pidutDin,netral,peringkat global juta dos vaksin edar atus daripada kalang negara
4672,2021-03-24 1:49:58,"b'@yusuf_dumdum @Dandhy_Laksono, nny dong. Sakit ga di suntik vaksin Bang?'",1.3745389515248968e+18,SayidRidho,netral,nny sakit suntik vaksin bang
4673,2021-03-24 1:49:47,b'RT @pikobar_jabar: Para penerima vaksin COVID-19 yang sudah dapatkan sertifikat bukti telah divaksin diimbau untuk tidak mengunggahnya ke m\xe2\x80\xa6',1.3745389064151572e+18,dhryu,netral,terima vaksin covid dapat sertifikat bukti vaksin imbau tidak unggah
4674,2021-03-24 1:49:45,b'Vaksin ke 2 napa pegel bgt\xf0\x9f\x98\x82',1.3745388965963694e+18,Faahany,negatif,vaksin napa gel bgt
4675,2021-03-24 1:49:41,b'@FKadrun Vaksin tidak halal tp digunakan?',1.3745388790054216e+18,ir_d33,negatif,vaksin tidak halal
4676,2021-03-24 1:49:11,"b'@jaemdiary ku jg tkut dh, smpe mikir pas mau di vaksin mau kbur ajh'",1.374538753168015e+18,hermofsa,netral,tkut smpe mikir pas vaksin kbur ajh
4677,2021-03-24 1:49:10,"b'Ntar siang mau vaksin tp masi batuk, bakal demam ga ya efek sampingnya \xf0\x9f\x98\xa2'",1.374538752136114e+18,Arakyeom,netral,ntar siang vaksin mas batuk demam efek samping
4678,2021-03-24 1:48:51,"b'Kalau dah deg\xc2\xb2an pasti bawaannyaa mules , mau vaksin ja dah kek mau nerima kelulusan \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",1.3745386697054904e+18,fairykagomee,netral,dah deg bawaannyaa mules vaksin dah kek nerima kelulus
4679,2021-03-24 1:48:26,b'RT @UMonline: Putin sudah terima suntikan vaksin\xc2\xa0Covid-19 https://t.co/p9h58MD90s',1.3745385669324347e+18,LibConMY,netral,putin terima sunti vaksin
4680,2021-03-24 1:47:50,"b'Beberapa orang yang di vaksin di banjar, punya  keluhan demam bahkan sampe ada yang muntah2. Hmm, jadi ragu ngizinin orang tua, tapi terlalu egois untuk ngelarang'",1.3745384164912742e+18,hellodeo_,negatif,orang vaksin banjar keluh demam sampe muntah hmm ragu ngizinin orang tua egois ngelarang
4681,2021-03-24 1:47:46,b'Golongan kanak-kanak Britain dijangka terima vaksin seawal Ogos ini https://t.co/md5nWJscZx',1.374538397545603e+18,UMonline,netral,golong kanak kanak britain jangka terima vaksin awal ogos
4682,2021-03-24 1:47:45,"b'@MazGrenx Selamat pagi Kak. Hingga saat ini instansi terkait belum mengeluarkan ketentuan terbaru terkait hal tersebut. Sehingga, bagi calon penumpang yang sudah mendapatkan vaksin tetap wajib menunjukkan surat keterangan hasil negatif GeNose C19, RT-PCR atau |1'",1.374538394785575e+18,KAI121,netral,selamat pagi kak instansi kait keluar tentu baru kait calon tumpang vaksin wajib surat terang hasil negatif genose pcr
4683,2021-03-24 1:47:39,"b'Ohhemji,, disuruh vaksin skrng.. \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84'",1.3745383697708196e+18,yehudakosasih,netral,ohhemji suruh vaksin skrng
4684,2021-03-24 1:47:38,b'vaksin melindungi kita.. Berantas Provokator https://t.co/fKZG8umssS',1.3745383636681032e+18,FayaQiqi,positif,vaksin lindung berantas provokator
4685,2021-03-24 1:47:25,b'@Dandhy_Laksono kelakuan buzzer teriak buzzer haha sang munafik vaksin',1.374538309645394e+18,fandis_budiman,negatif,laku buzzer teriak buzzer haha sang munafik vaksin
4686,2021-03-24 1:47:23,"b'Di vaksin, reaksi nya mual muntah muntah. Dikatain drama. \nMasih manusia?'",1.3745383031149115e+18,tssischips,negatif,vaksin reaksi nya mual muntah muntah dikatain drama nmasih manusia
4687,2021-03-24 1:47:15,"b'Presiden Jokowi menghadiri penyelenggaraan vaksinasi C0vid-19 massal di Jombang, Jawa Timur. Vaksinasi kali ini menggunakan vaksin AstraZeneca. https://t.co/VzADLTWstX'",1.3745382702525358e+18,S4fitr1HS,netral,presiden jokowi hadir selenggara vaksinasi vid massal jombang jawa timur vaksinasi kali vaksin astrazeneca
4688,2021-03-24 1:47:04,b'ayo kita vaksin bersama kita lawan covid-19.. Berantas Provokator https://t.co/QTRv4GtQZ9',1.3745382219257692e+18,FayaQiqi,positif,ayo vaksin lawan covid berantas provokator
4689,2021-03-24 1:47:04,"b'Hari ini jadwal vaksin.\nBos sudah berpesan dr kmaren2\n\n""Cukup swab aja kamu jd pemberontak, jika vaksinasi mau jd pemberontak lg jgn ajak2 yg lain""\n\nSiapppp bapak...'",1.374538220478681e+18,Partono_ADjem,netral,jadwal vaksin nbos pesan kmaren swab aja berontak vaksinasi berontak jgn ajak nsiapppp
4690,2021-03-24 1:47:03,b'DPR mendesak pengembangan Vaksin Nusantara yang saat ini dihentikan sementara untuk tetap dilanjutkan. Apa alasannya? https://t.co/mdLADeNj5k',1.3745382165235384e+18,kompascom,netral,dpr desak kembang vaksin nusantara henti lanjut alas
4691,2021-03-24 1:46:54,b'Satu persatu SJW tertangkap basah minta di vaksin duluan karena mereka takut disegerakan dipanggil Tuhan krn Covid19.\nMoga abis disuntik otaknya jadi waras ya guys....\xf0\x9f\x98\x82 https://t.co/t2LO0CKNDR',1.3745381816604385e+18,embah72,negatif,satu sjw tangkap basah vaksin duluan takut segera panggil tuhan krn covid nmoga abis suntik otak waras guys
4692,2021-03-24 1:46:54,"b'Selesai Vaksin Covid-19 tahap 2. Sedia payung saat ""hujan"".\nIkuti saja anjuran ahlinya. Yakin, tenang, jangan takut. Ayo vaksin \xf0\x9f\x91\x8d\n #SayaSudahDivaksin https://t.co/U8e2aFFQrB'",1.3745381785566659e+18,A_Djokovic11,netral,selesai vaksin covid tahap sedia payung hujan nikuti anjur ahli tenang takut ayo vaksin sayasudahdivaksin
4693,2021-03-24 1:46:52,"b'@bimokresno @RudyRoedyanto Meskipun udah vaksin tetap masih bisa tertular dan hasil pcr positive covid ya kak, tapi tubuh udah punya antibody jd virusnya udah ga membahayakan lg...cmiiw'",1.374538170822398e+18,riantidian_,netral,udah vaksin tular hasil pcr positive covid kak tubuh udah antibody virus udah bahaya cmiiw
4694,2021-03-24 1:46:50,b'Evi siap di vaksin.\nTapi ada vaksin yg ga di suntik ga? \xe2\x98\xba\xe2\x98\xba https://t.co/TqvGNRzq8X',1.3745381631803471e+18,evianafs,netral,evi vaksin ntapi vaksin suntik
4695,2021-03-24 1:46:19,b'vaksin halal dan ama digunakan.  Berantas Provokator https://t.co/kAR9aUy35v',1.3745380333288448e+18,FayaQiqi,positif,vaksin halal ama berantas provokator
4696,2021-03-24 1:46:18,b'@BadmintonTalk Bukannya sudah full vaksin?',1.3745380296337367e+18,alex_sp15,netral,full vaksin
4697,2021-03-24 1:46:03,"b'#SDGs : ""Sustainable Development Goals"" ( Pembangunan Berkelanjutan )\n@jokowi \n@halimiskandarnu\n@anwsanusi\n@malik_haramain\n@imansyukri \n@fachrilabalado\n@tppkemendes\n@kemendespdtt \n@SidkonDjampi \n@yanajz10cey \nSiap Vaksin .... \xe2\x98\x9d\xef\xb8\x8f https://t.co/1o6iTVVeW0'",1.3745379661487227e+18,asep_permana03,netral,sdgs sustainable development goals bangun lanjut nsiap vaksin
4698,2021-03-24 1:45:52,"b'""Vaksin itu virus yg dilemahkan"" (x28263581948494) https://t.co/ElQkd0bdaF'",1.374537919776485e+18,andiilhm,netral,vaksin virus lemah
4699,2021-03-24 1:45:14,"b'Banyaknya berita simpang siur setiap hari tak menutup kemungkinan membuat kita cemas &amp; bingung dgn informasi terkait Vaksin COVID-19.\n\nYuk, luangkan waktumu pada Podcast Rabu Belajar yang akan membahas tema ""Hindari Hoaks, Kenali Vaksin COVID-19"". Jangan sampai ketinggalan, ya! https://t.co/k0X4Vlwxwn'",1.3745377590255493e+18,KotaJaksel,netral,banyak berita simpang siur tutup cemas amp bingung dgn informasi kait vaksin covid nyuk luang waktu podcast rabu ajar bahas tema hindar hoaks kenal vaksin covid tinggal
4700,2021-03-24 1:45:09,"b'Khususnya di area Freeport, untuk pemberian vaksin diberikan kepada semuanya, mulai tenaga kesehatan sampai pada karyawan produksi'",1.374537741233361e+18,PetroSudiro,netral,area freeport beri vaksin tenaga sehat karyawan produksi
4701,2021-03-24 1:45:08,b'Jadi kalau su ada vaksin dan calon penerima itu lolos skrinning maka kitong orang jangan ragu.',1.3745377348412416e+18,PetroSudiro,netral,vaksin calon terima lolos skrinning kitong orang ragu
4702,2021-03-24 1:45:04,"b'Sekarang ada 23-24 ribu pekerja di area PT Freeport, sehingga vaksin yang dipesan sangat mencukupi.'",1.3745377205764465e+18,PetroSudiro,netral,ribu kerja area freeport vaksin pes cukup
4703,2021-03-24 1:45:03,b'Dari jumlah 60 ribu dosis vaksin yang dipesan akan digunakan PTFI untuk dua kali vaksinasi seperti yang su ditentukan oleh pemerintah',1.3745377140501012e+18,PetroSudiro,netral,ribu dosis vaksin pes ptfi kali vaksinasi tentu perintah
4704,2021-03-24 1:45:00,b'@Dandhy_Laksono Dandhy... loe dah suntik vaksin covidnaintin?',1.3745377039460352e+18,silunamaya,netral,dandhy loe dah suntik vaksin covidnaintin
4705,2021-03-24 1:44:59,"b'Kitong semua tau dong kalo di Freeport itu banyak sekali karyawannya bahkan sampe puluhan ribu. Nah makanya Freeport pun melakukan  pemesanan, dimana sudah pesan 60 ribu vaksin sinovac untuk proses vaksinasi secara mandiri.'",1.3745376976713564e+18,PetroSudiro,netral,kitong tau kalo freeport karyawannya sampe puluh ribu freeport mesan mana pesan ribu vaksin sinovac proses vaksinasi mandiri
4706,2021-03-24 1:44:58,"b'Salah satu upaya yang saat ini dilakukan adalah memesan 60 ribu vaksin Sinovac, demi melindungi karyawannya tetap sehat'",1.37453769184965e+18,PetroSudiro,netral,salah upaya mes ribu vaksin sinovac lindung karyawannya sehat
4707,2021-03-24 1:44:57,"b'@AanRouman Sehingga, bagi calon penumpang KA Jarak Jauh yang sudah mendapatkan vaksin tetap wajib menunjukkan surat keterangan hasil negative GeNose C19, RT-PCR atau rapid test antigen yang sampelnya diambil dalam kurun waktu maksimal 3x24 jam sebelum keberangkatan. |2'",1.374537688905175e+18,KAI121,netral,calon tumpang jarak vaksin wajib surat terang hasil negative genose pcr rapid test antigen sampel ambil kurun maksimal jam berangkat
4708,2021-03-24 1:44:55,b'Kitong otang su pada tahu belum kalau Freeport memesan 60 ribu vaksin sinovac untuk karyawan dan keluarga',1.374537681166725e+18,PetroSudiro,netral,kitong otang freeport mes ribu vaksin sinovac karyawan keluarga
4709,2021-03-25 9:51:08,b'RT @PakarINTELek: Mengapa harus jauh-jauh sih pak Jokowi meninjau vaksinasi massal ?\n\nKarena pak Jokowi ingin memastikan distribusi vaksin\xe2\x80\xa6',1.3750224278858957e+18,YRadianto,netral,sih jokowi tinjau vaksinasi massal nkarena jokowi distribusi vaksin
4710,2021-03-25 9:51:00,b'Agama mewajibkan umatnya untuk menjaga kesehatan jiwa #AstraZenecaAmanHalal\nhttps://t.co/kvw1FJhVVz',1.3750223971877478e+18,xiomarapuga906,netral,agama wajib umat jaga sehat jiwa astrazenecaamanhalal
4711,2021-03-25 9:50:55,b'Enak ya punya privilege keluarga pejabat. Bisa cepet dapat vaksin padahal bukan prioritas. Iya gue iri gue belum bisa vaksin!',1.375022376316887e+18,kartykadewi,netral,enak privilege keluarga jabat cepet vaksin prioritas iya gue iri gue vaksin
4712,2021-03-25 9:50:47,"b'RT @03__nakula: Di luar negara"" Produsen vaksin (AS, CHINA, INDIA, INGGRIS DAN RUSIA) Indonesia naik peringkat jadi 7 besar dunia dalam men\xe2\x80\xa6'",1.3750223411560855e+18,subangkitz,netral,negara produsen vaksin china india inggris rusia peringkat dunia men
4713,2021-03-25 9:50:45,b'16 juta dosis vaksin Covid-19 tiba di tanah air. Vaksin Sinovac datang melalui Bandara International Soekarno Hatta pada Kamis 25 Maret 2021 dengan Maskapai Garuda Indonesia disaksikan langsung Wakil Menteri Kesehatan dr. Dante Saksono\n\n___\n@jokowi #IndonesiaMaju https://t.co/dHn6HHoN7n',1.3750223314546606e+18,sing_ayudewe,netral,juta dosis vaksin covid tanah air vaksin sinovac bandara international soekarno hatta kamis maret maskapai garuda saksi langsung wakil menteri sehat dante saksono indonesiamaju
4714,2021-03-25 9:50:44,"b'RT @YRadianto: Hari ini kita kembali kedatangan 16 juta vaksin dalam bentuk bulk.\n\nJadi secara kumulatif kita sudah punya 53,5 juta vaksin.\xe2\x80\xa6'",1.3750223270421668e+18,wisanggeni0602,netral,datang juta vaksin bentuk bulk njadi kumulatif juta vaksin
4715,2021-03-25 9:50:38,b'@ProfesorZubairi Prof mohon di ajukan agar karyawan yg perusahaannya bergerak di bidang kesehatan seperti farmasi dan alat kesehatan bisa mendapatkan prioritas untuk di vaksin',1.375022303067566e+18,Herryzon1980,netral,prof mohon aju karyawan usaha gerak bidang sehat farmasi alat sehat prioritas vaksin
4716,2021-03-25 9:50:36,"b'RT @temponewsroom: Di Balik Liputan: Sebelum Fatwa Haram AstraZeneca Keluar\n\nSalam hangat,\n\nPembaca, laporan utama majalah Tempo pekan ini\xe2\x80\xa6'",1.3750222971326707e+18,dee_inhuman,negatif,liput fatwa haram astrazeneca nsalam hangat npembaca lapor utama majalah tempo pekan
4717,2021-03-25 9:50:28,"b'Dukung selalu deh pokoknya untuk vaksinasi untuk pelayan publik, lansia, dan masyarakat yg akan siap di vaksin nantinya guys. #AstraZenecaLawanCorona #UpayaLawanPandemi https://t.co/eF13wEbvR1'",1.3750222618920796e+18,lussytiara1,netral,dukung deh pokok vaksinasi layan publik lansia masyarakat vaksin guys astrazenecalawancorona upayalawanpandemi
4718,2021-03-25 9:50:23,"b'Alhamdulillah bgt sih menurut gue, proses vaksinasi tsb berjalan lancar. \n\nDan vaksin AstraZeneca ini melalui skema GAVI sifatnya gratis untuk pemerataan akses negara berkembang dalam perolehan vaksin Covid-19'",1.3750222419690988e+18,riyardiarisman,positif,alhamdulillah bgt sih gue proses vaksinasi tsb jalan lancar ndan vaksin astrazeneca skema gavi sifat gratis perata akses negara kembang oleh vaksin covid
4719,2021-03-25 9:50:23,"b'RT @Partono_ADjem: Vaksin covid : gratis, maksa, banyak yg ga minat pdhl virusnya ganas.\n\nCampak rubella cm pake guyonan bidan malah laris\xe2\x80\xa6'",1.3750222406521403e+18,inggavalensi,netral,vaksin covid gratis maksa minat pdhl virus ganas ncampak rubella pake guyon bidan laris
4720,2021-03-25 9:50:21,b'Berharap vaksin akan semakin menyebar kesemua pelosok dan daerah\n#AstraZenecaLawanCorona\n#UpayaLawanPandemi https://t.co/m61v6BZh75',1.3750222335469445e+18,PutriiSelisha,netral,harap vaksin sebar semua pelosok daerah astrazenecalawancorona upayalawanpandemi
4721,2021-03-25 9:50:19,"b'RT @eko_kuntadhi: Dunia mengeluhkan vaksin. Banyak negara berebut membeli barang langka dan penting itu. \n\nSementara kemarin, 50 juta vaksi\xe2\x80\xa6'",1.3750222249947587e+18,burungpipit74,netral,dunia keluh vaksin negara rebut beli barang langka nsementara kemarin juta vaksi
4722,2021-03-25 9:50:15,"b'Vaksin AstraZeneca ini banyak keunggulannya ya. Ndak perlu disimpan di suhu ekstrim cem jenis vaksin yang lain, tingkat kemanjuran juga mencapai 90%.'",1.375022205193478e+18,naztaaa,netral,vaksin astrazeneca unggul ndak simpan suhu ekstrim cem jenis vaksin tingkat manjur capai
4723,2021-03-25 9:50:12,"b'@elwyvern Harus di vaksin, vaksin bikin mati wkwk'",1.375022192526684e+18,yecnjun_txt,negatif,vaksin vaksin bikin mati wkwk
4724,2021-03-25 9:49:59,b'RT @KompasTV: 16 Juta Vaksin Sinovac Tiba Lagi di Indonesia https://t.co/zZeMgfTL0R https://t.co/gfRS87sB5M',1.375022140454445e+18,ryolandafit,netral,juta vaksin sinovac
4725,2021-03-25 9:49:54,b'RT @2Diredja: * Penglihatan menjadi kabur setelah di vaksin * https://t.co/arf5J7UuxD',1.3750221200659333e+18,dentea15,negatif,lihat kabur vaksin
4726,2021-03-25 9:49:47,b'Sejumlah 16 juta dosis vaksin Covid-19 tahap ketujuh tiba di tanah air. Vaksin Sinovac datang melalui Bandara International Soekarno Hatta pada Kamis 25 Maret 2021 dengan Maskapai Garuda Indonesia. \n\n___\n@jokowi #IndonesiaMaju https://t.co/2sjCloh8UD',1.3750220892167782e+18,anakjalanjajan,netral,juta dosis vaksin covid tahap tujuh tanah air vaksin sinovac bandara international soekarno hatta kamis maret maskapai garuda indonesiamaju
4727,2021-03-25 9:49:39,b'RT @NinjaCir3ng: \xf0\x9d\x98\xbf\xf0\x9d\x99\x9e\xf0\x9d\x99\xa8\xf0\x9d\x99\xa9\xf0\x9d\x99\xa7\xf0\x9d\x99\x9e\xf0\x9d\x99\x97\xf0\x9d\x99\xaa\xf0\x9d\x99\xa8\xf0\x9d\x99\x9e \xf0\x9d\x99\x91\xf0\x9d\x99\x96\xf0\x9d\x99\xa0\xf0\x9d\x99\xa8\xf0\x9d\x99\x9e\xf0\x9d\x99\xa3 \xf0\x9d\x99\x88\xf0\x9d\x99\x9a\xf0\x9d\x99\xa3\xf0\x9d\x99\x98\xf0\x9d\x99\x96\xf0\x9d\x99\xa5\xf0\x9d\x99\x96\xf0\x9d\x99\x9e \xf0\x9d\x98\xbf\xf0\x9d\x99\x96\xf0\x9d\x99\x9a\xf0\x9d\x99\xa7\xf0\x9d\x99\x96\xf0\x9d\x99\x9d \xf0\x9d\x99\x8b\xf0\x9d\x99\x9a\xf0\x9d\x99\xa1\xf0\x9d\x99\xa4\xf0\x9d\x99\xa8\xf0\x9d\x99\xa4\xf0\x9d\x99\xa0\n\n1.\n\nUntuk memastikan distribusi Vaksin Covid-19 merata sampai ke berbagai wilay\xe2\x80\xa6',1.3750220571932385e+18,amandagempita,netral,nuntuk distribusi vaksin covid rata wilay
4728,2021-03-25 9:49:25,"b'Mengapa vaksin penting?\nDenga divaksin kita dapat melindungi diri, keluarga dan sesama.\n\nSetelah divaksin apa yg Saya lakukan?\nTetap lakukan protokol kesehatan dan jaga perilaku hidup sehat.\n\nAyo, dukung dan sukseskan vaksinisasi Covid-19.\n\n#VaksinCovid19\n#VaksinMelawanPandemi'",1.3750219993999892e+18,bpsprovlampung,positif,vaksin ndenga vaksin lindung keluarga nsetelah vaksin laku ntetap laku protokol sehat jaga perilaku hidup sehat nayo dukung sukses vaksin covid vaksincovid vaksinmelawanpandemi
4729,2021-03-25 9:49:25,b'RT @GarengHallu: Tambahan 16 Juta Dosis Vaksin Covid-19 Tiba di Tanah Air\n\nBahan baku vaksin yang berasal dari perusahaan Sinovac tersebut\xe2\x80\xa6',1.375021997948764e+18,Ezamah3,netral,tambah juta dosis vaksin covid tanah air nbahan baku vaksin asal usaha sinovac
4730,2021-03-25 9:49:25,b'Vaksin bukanlah obat.\n\nBagaima cara kerja vaksin?\nVaksin Covid-19 akan mendorong pembentukan kekebalan tubuh spesifik pada penyakit Covid-19 yang akan menghindarkan kemungkinan sakit berat akibat infeksi virus Covid-19. https://t.co/8vOLuRldrt',1.3750219964303483e+18,bpsprovlampung,positif,vaksin obat nbagaima kerja vaksin nvaksin covid dorong bentuk kebal tubuh spesifik sakit covid hindar sakit berat akibat infeksi virus covid
4731,2021-03-25 9:49:21,"b'RT @ChusnulCh__: Alhamdulillah datang lg, hari ini sebyk 16 jt vaksin Sinovac dlm bentuk bahan baku (bulk), tiba di Bandara Soetta. Bahan b\xe2\x80\xa6'",1.3750219813308908e+18,tukangkomenaja,positif,alhamdulillah sebyk vaksin sinovac dlm bentuk bahan baku bulk bandara soetta bahan
4732,2021-03-25 9:49:08,b'16 juta dosis vaksin Covid-19 tiba di tanah air. Vaksin Sinovac datang melalui Bandara International Soekarno Hatta pada Kamis 25 Maret 2021 dengan Maskapai Garuda Indonesia. \n\n___\n@jokowi #IndonesiaMaju https://t.co/uJ5hlcEBJd',1.3750219239822213e+18,ngopiiii_,netral,juta dosis vaksin covid tanah air vaksin sinovac bandara international soekarno hatta kamis maret maskapai garuda indonesiamaju
4733,2021-03-25 9:48:56,"b'Buat yang belum tahu, ini nih spesifikasi vaksin AstraZeneca. Seneng kan, kalau orang tua kita, kakek nenek kita sehat?.\nPasti bikin bahagia segenap keluarga. https://t.co/8Ynonv7bZP'",1.3750218752863396e+18,Nefertitefitriy,netral,nih spesifikasi vaksin astrazeneca neng orang tua kakek nenek sehat npasti bikin bahagia segenap keluarga
